_time,_value
1703259126000,14.621983116579177
1703259127000,15.137727730896842
1703259128000,13.725342938657981
1703259129000,10.138284013791596
1703259130000,10.135695205607018
1703259131000,12.188330999261531
1703259132000,13.864020877497891
1703259133000,14.456533266223389
1703259134000,15.010674787843548
1703259135000,18.00334563267307
1703259136000,11.724738773315826
1703259137000,11.351204390846535
1703259138000,11.347469976638195
1703259139000,19.6473737965549
1703259140000,17.620391844574776
1703259141000,15.592176395325387
1703259142000,17.392494032820863
1703259143000,18.51295362341985
1703259144000,17.43140157496687
1703259145000,16.54971424461991
1703259146000,10.315189853872624
1703259147000,13.984072937008726
1703259148000,18.198160158611447
1703259149000,16.28574424195127
1703259150000,11.216482541226334
1703259151000,11.184111996390984
1703259152000,19.777257450075705
1703259153000,14.526262556604507
1703259154000,10.780856544536814
1703259155000,17.143557380104866
1703259156000,14.779099865608515
1703259157000,10.880863550261568
1703259158000,13.295760030211202
1703259159000,18.637889549571895
1703259160000,18.570057242565422
1703259161000,18.118318038027134
1703259162000,16.09557927177859
1703259163000,16.69284677869671
1703259164000,15.716514966229232
1703259165000,11.343678639269466
1703259166000,14.23878232074872
1703259167000,14.853396796893271
1703259168000,10.19533796641001
1703259169000,16.429619679538234
1703259170000,19.830109840016554
1703259171000,16.981525548262063
1703259172000,17.880033645971995
1703259173000,15.374020727502836
1703259174000,18.22985815320192
1703259175000,14.97918613591091
1703259176000,10.856919809511522
1703259177000,15.002223469032385
1703259178000,11.735845763995002
1703259179000,12.466226349736457
1703259180000,11.48092816123303
1703259181000,18.430966094092923
1703259182000,15.90903419945658
1703259183000,14.241075448546557
1703259184000,10.56872124241733
1703259185000,16.167456662053883
1703259186000,18.876554723728333
1703259187000,18.5555864635106
1703259188000,10.047064926766819
1703259189000,17.319693003283934
1703259190000,19.012436568017826
1703259191000,15.219555653952925
1703259192000,11.5746567994932
1703259193000,15.096177766888394
1703259194000,11.48036428392876
1703259195000,12.31260343848528
1703259196000,11.11508432214837
1703259197000,19.26354925007881
1703259198000,13.785517428371467
1703259199000,16.059216520435058
1703259200000,14.632341854423789
1703259201000,12.858918167008216
1703259202000,19.759489378221723
1703259203000,10.251522584420176
1703259204000,16.80296045701097
1703259205000,16.884359410726304
1703259206000,14.518822886426507
1703259207000,19.810518714192163
1703259208000,13.01346654058424
1703259209000,17.243731025304236
1703259210000,14.760424117349743
1703259211000,11.41500757688081
1703259212000,12.38431064685609
1703259213000,11.478187967708061
1703259214000,15.749014680968063
1703259215000,16.022774630187246
1703259216000,12.967266771467685
1703259217000,18.588202468973826
1703259218000,19.544687878809206
1703259219000,13.9563203022942
1703259220000,10.885705701100198
1703259221000,18.974680635082866
1703259222000,18.945072383774843
1703259223000,19.888619743620794
1703259224000,15.766254544881974
1703259225000,15.44887338466462
1703259226000,14.78362038712403
1703259227000,17.86499709977774
1703259228000,16.161451918635574
1703259229000,13.397707615668816
1703259230000,16.74241938775216
1703259231000,14.262334145659686
1703259232000,14.42808305434519
1703259233000,11.592460214827367
1703259234000,14.145478936907043
1703259235000,19.498904250913633
1703259236000,19.145599026897955
1703259237000,15.484840976939815
1703259238000,11.25999570371924
1703259239000,14.852441801395786
1703259240000,13.786956711210628
1703259241000,17.728076455443574
1703259242000,16.418289961931112
1703259243000,16.55746151555158
1703259244000,15.802238519989729
1703259245000,10.195640238878854
1703259246000,10.387303169667039
1703259247000,10.088255034382502
1703259248000,15.661136323645907
1703259249000,12.269448608116392
1703259250000,13.013901612730407
1703259251000,16.725739019789206
1703259252000,11.344853952742138
1703259253000,15.002156648162496
1703259254000,11.306145235325465
1703259255000,15.541734692151367
1703259256000,13.823400007663611
1703259257000,13.462826412697034
1703259258000,14.102802579800985
1703259259000,12.9364593882726
1703259260000,19.929073605311192
1703259261000,15.126902659715995
1703259262000,12.335253156005741
1703259263000,16.745046784901938
1703259264000,15.124383067051662
1703259265000,10.683418519740375
1703259266000,17.358789171667905
1703259267000,14.829778658346953
1703259268000,16.04080732790672
1703259269000,16.227307557373614
1703259270000,19.858809212859434
1703259271000,16.018685622746812
1703259272000,10.121643467725585
1703259273000,18.615965628733342
1703259274000,12.588601185470809
1703259275000,10.158383992103364
1703259276000,13.036396952459686
1703259277000,10.606001046592397
1703259278000,17.369859741221674
1703259279000,12.529696138822096
1703259280000,13.334392927604377
1703259281000,11.59801150720883
1703259282000,18.677024083518695
1703259283000,12.618520762951459
1703259284000,18.025462065268965
1703259285000,16.239203874234423
1703259286000,17.153988922387203
1703259287000,15.360207512896702
1703259288000,19.58764428532053
1703259289000,19.609818150984893
1703259290000,19.643279405922087
1703259291000,15.36914269017235
1703259292000,10.234043732970651
1703259293000,18.04215691893711
1703259294000,14.057719278113307
1703259295000,19.40902386980499
1703259296000,10.036222018984033
1703259297000,15.284791692388614
1703259298000,12.206697445498845
1703259299000,10.665592942766072
1703259300000,17.298295813677953
1703259301000,14.724019296459954
1703259302000,12.150458152438262
1703259303000,12.38852241409203
1703259304000,16.23814145506791
1703259305000,10.315470651796836
1703259306000,14.192054976319017
1703259307000,14.398030917427164
1703259308000,13.834029623794539
1703259309000,13.701875585744364
1703259310000,12.886228853024868
1703259311000,19.087830184596136
1703259312000,16.315422599165395
1703259313000,10.766769282295428
1703259314000,16.8998138576279
1703259315000,11.96571341963529
1703259316000,13.319449140644547
1703259317000,13.711537217297284
1703259318000,12.263536721974404
1703259319000,16.69777552294268
1703259320000,14.70280443051008
1703259321000,10.17500289097935
1703259322000,14.752354921514645
1703259323000,19.532202701581173
1703259324000,13.22468767882709
1703259325000,15.992315590906081
1703259326000,10.552463673341926
1703259327000,18.14240283197494
1703259328000,18.61039610186309
1703259329000,10.639967830459202
1703259330000,16.867160230849834
1703259331000,15.944777981226093
1703259332000,12.688223904664955
1703259333000,19.247485626893642
1703259334000,18.768470022521125
1703259335000,10.60337761990917
1703259336000,12.338945952638229
1703259337000,18.726571765949753
1703259338000,18.208549702370306
1703259339000,11.441487784958193
1703259340000,18.23245092990645
1703259341000,13.722363996167147
1703259342000,17.664458913417853
1703259343000,19.17405108956301
1703259344000,18.14344492475174
1703259345000,15.592213307200288
1703259346000,11.773426369505145
1703259347000,14.441993828955235
1703259348000,15.691960152737192
1703259349000,12.486121787346416
1703259350000,16.37166913073431
1703259351000,14.803264700061547
1703259352000,15.442731722546284
1703259353000,18.21509071486419
1703259354000,18.21639009233119
1703259355000,18.782803087755237
1703259356000,15.408907912761649
1703259357000,12.38988209267169
1703259358000,17.43996163217021
1703259359000,17.868305053312756
1703259360000,19.963916745887648
1703259361000,19.733896102735166
1703259362000,12.638609041868012
1703259363000,14.693542003781541
1703259364000,19.278444710184502
1703259365000,19.06791849218554
1703259366000,14.988657836088318
1703259367000,14.058007655123731
1703259368000,17.73013295142016
1703259369000,14.494284757117315
1703259370000,17.37884106420097
1703259371000,16.582470330648853
1703259372000,13.52427342489555
1703259373000,12.291570981001938
1703259374000,18.612736908109678
1703259375000,16.55160742411376
1703259376000,15.74928859049492
1703259377000,19.380499565264294
1703259378000,17.14495031292082
1703259379000,13.342786828986473
1703259380000,10.662340470171442
1703259381000,10.141418640205307
1703259382000,10.433155420684026
1703259383000,12.099622743748249
1703259384000,12.743702689030773
1703259385000,17.61171881188022
1703259386000,17.05707958117788
1703259387000,14.531677241781907
1703259388000,14.387466779710362
1703259389000,15.845341746703252
1703259390000,13.22972432641785
1703259391000,13.00089055970458
1703259392000,15.677094027502235
1703259393000,14.992771466390666
1703259394000,13.29450957710413
1703259395000,15.790340077022751
1703259396000,14.827898963704111
1703259397000,18.025572542384037
1703259398000,13.290854517945192
1703259399000,14.694321233886157
1703259400000,12.156236258328516
1703259401000,12.93359643531739
1703259402000,14.652232636810908
1703259403000,12.543840540388171
1703259404000,18.956648439824505
1703259405000,11.68683120890758
1703259406000,16.044256775949812
1703259407000,17.043924051067016
1703259408000,11.146613156204761
1703259409000,18.167855168891126
1703259410000,13.762142677744398
1703259411000,19.406646653895002
1703259412000,14.485237679351744
1703259413000,16.69726359497823
1703259414000,18.8925608183677
1703259415000,19.4514058886556
1703259416000,17.983176020642716
1703259417000,11.230762431697203
1703259418000,13.91497369169137
1703259419000,11.204790092013154
1703259420000,15.838800720695271
1703259421000,17.683983157702116
1703259422000,18.08931679630107
1703259423000,13.587278126693645
1703259424000,19.296270956022692
1703259425000,12.897022162311156
1703259426000,11.82598839491499
1703259427000,10.242602269317036
1703259428000,10.724368804714508
1703259429000,18.086792236794082
1703259430000,17.176470245523173
1703259431000,10.10919297448983
1703259432000,13.077973474686695
1703259433000,12.924563390564286
1703259434000,17.89038691419103
1703259435000,18.71792495795219
1703259436000,17.22923596994369
1703259437000,13.461566779667983
1703259438000,19.183126886739156
1703259439000,16.226615934863496
1703259440000,17.63174812360934
1703259441000,19.550250850965668
1703259442000,10.399161302825137
1703259443000,13.363026531810284
1703259444000,19.197255734266427
1703259445000,11.34197396657688
1703259446000,13.3532430954949
1703259447000,10.5345712274361
1703259448000,14.192357324935688
1703259449000,11.903372625169455
1703259450000,14.87033576704361
1703259451000,13.46057508339024
1703259452000,10.189256730637178
1703259453000,10.601351116840988
1703259454000,18.14201658393351
1703259455000,10.491791508682946
1703259456000,12.82999656374071
1703259457000,14.129382222946656
1703259458000,11.289037659761094
1703259459000,11.740739813040804
1703259460000,10.751885246199928
1703259461000,11.036178221642206
1703259462000,10.466711824616855
1703259463000,10.319104557291208
1703259464000,15.202862857087133
1703259465000,19.56398156724562
1703259466000,13.219074778529478
1703259467000,17.25433788395705
1703259468000,11.509279977740942
1703259469000,17.675837265687175
1703259470000,13.297200270186675
1703259471000,18.150733404045475
1703259472000,16.303905382257497
1703259473000,13.764523017959347
1703259474000,10.237281893437949
1703259475000,17.727754248202938
1703259476000,10.410119340725215
1703259477000,14.222334048226912
1703259478000,19.52711747306401
1703259479000,13.47305480690804
1703259480000,11.818135970347697
1703259481000,13.264759862758025
1703259482000,19.8058414087158
1703259483000,11.156273859657604
1703259484000,12.019471969971683
1703259485000,12.011015357754996
1703259486000,15.311154848543058
1703259487000,11.411719223358185
1703259488000,10.05262554662743
1703259489000,10.655527081447303
1703259490000,11.86165138882218
1703259491000,18.487675759058252
1703259492000,10.835017864874484
1703259493000,19.913672760729227
1703259494000,17.22198002183292
1703259495000,16.877230998439735
1703259496000,18.00197747375516
1703259497000,13.646856001622844
1703259498000,10.276508227258601
1703259499000,17.69675363983173
1703259500000,16.61821664116104
1703259501000,15.436853894223828
1703259502000,13.93195906430918
1703259503000,11.960481802982603
1703259504000,19.15806257238591
1703259505000,15.247264666558596
1703259506000,19.070976472394904
1703259507000,12.81259876148646
1703259508000,15.577549016870625
1703259509000,17.898708658716995
1703259510000,16.585130399003827
1703259511000,10.89994284369653
1703259512000,17.31543591226271
1703259513000,11.41525356483943
1703259514000,15.90317253514865
1703259515000,11.330833065780995
1703259516000,13.265671223859085
1703259517000,15.342424224353175
1703259518000,15.58752195328415
1703259519000,16.72584594463295
1703259520000,15.976468490408031
1703259521000,13.614452718058677
1703259522000,14.663997245275832
1703259523000,17.67058632647315
1703259524000,14.918214864036337
1703259525000,14.05378994629045
1703259526000,16.14254064433433
1703259527000,13.49113813996168
1703259528000,18.161882029210805
1703259529000,18.210046594315777
1703259530000,11.406696968604862
1703259531000,16.616625984713046
1703259532000,14.34245402249236
1703259533000,10.714918664469042
1703259534000,14.559625647089309
1703259535000,17.725583344185516
1703259536000,13.367133252978068
1703259537000,12.012935163455412
1703259538000,16.985678639224012
1703259539000,17.023453384079428
1703259540000,16.561711640160343
1703259541000,12.661023756049898
1703259542000,14.461808458280428
1703259543000,10.563557419607896
1703259544000,14.363983052537037
1703259545000,13.695331425183518
1703259546000,12.356618998333602
1703259547000,15.251109656145884
1703259548000,18.85394241605482
1703259549000,15.712633656390384
1703259550000,11.502221759916853
1703259551000,11.642781298763861
1703259552000,13.892766841531635
1703259553000,18.08774906979789
1703259554000,19.850321858449956
1703259555000,19.749573268831803
1703259556000,17.080479620917515
1703259557000,13.137131526868693
1703259558000,14.15731089768039
1703259559000,14.781319962983613
1703259560000,14.288169808693336
1703259561000,11.13105060717427
1703259562000,16.920210109817344
1703259563000,10.373805423428085
1703259564000,19.26154155817142
1703259565000,13.368460244548421
1703259566000,11.488399332438243
1703259567000,13.373003650607682
1703259568000,16.479115591444963
1703259569000,10.1399421369743
1703259570000,12.434948824552592
1703259571000,15.413684678280177
1703259572000,14.869666183037346
1703259573000,10.81231413635637
1703259574000,18.966658534323212
1703259575000,19.793373639146026
1703259576000,16.22056293959856
1703259577000,16.170300631018602
1703259578000,11.169009297546847
1703259579000,12.529081431603274
1703259580000,18.017741698480705
1703259581000,18.89574898740791
1703259582000,12.656967606628106
1703259583000,18.718955556142383
1703259584000,16.256204127763983
1703259585000,15.932331013911138
1703259586000,12.532400478507473
1703259587000,15.96856344614909
1703259588000,11.23923688900604
1703259589000,18.563818138802542
1703259590000,18.91073991747966
1703259591000,17.764165575799634
1703259592000,14.320708819406601
1703259593000,18.08918488317642
1703259594000,10.007903857020095
1703259595000,19.588948451588863
1703259596000,12.526753244376021
1703259597000,15.421073359361664
1703259598000,10.100779346285616
1703259599000,10.789087000963274
1703259600000,10.532031363882828
1703259601000,12.99598828738528
1703259602000,15.495559731441208
1703259603000,17.35069336157484
1703259604000,18.812267740844355
1703259605000,18.918885017642207
1703259606000,14.333778074910224
1703259607000,17.754072395868413
1703259608000,13.778476819957822
1703259609000,18.50340589354269
1703259610000,14.850320623145716
1703259611000,10.51962403658549
1703259612000,18.208397895115837
1703259613000,13.788457735286158
1703259614000,13.188578493077875
1703259615000,14.443679813119914
1703259616000,12.833617844533013
1703259617000,15.444636664002939
1703259618000,12.360561902731117
1703259619000,14.633034173088884
1703259620000,19.40811408036828
1703259621000,18.850058805950624
1703259622000,15.103105108158864
1703259623000,18.011598199012667
1703259624000,13.115514400104939
1703259625000,16.925056969082448
1703259626000,12.731167867558932
1703259627000,18.586751955451625
1703259628000,18.654307531858393
1703259629000,13.588341478519933
1703259630000,17.337448612748478
1703259631000,12.413811263276862
1703259632000,13.158521762884856
1703259633000,12.007804550744378
1703259634000,11.943655279179417
1703259635000,14.86888893657494
1703259636000,18.11447776807337
1703259637000,16.76433948857517
1703259638000,14.03492339245345
1703259639000,16.495860554491088
1703259640000,16.063617114656434
1703259641000,14.794943033717995
1703259642000,11.321459008780291
1703259643000,10.153652866143844
1703259644000,16.178929278820448
1703259645000,19.73177440919772
1703259646000,13.761465504044965
1703259647000,14.82936189445386
1703259648000,16.051595653026872
1703259649000,18.769064547870435
1703259650000,12.740057954167995
1703259651000,13.438598853223853
1703259652000,19.208371722314908
1703259653000,16.0894276236701
1703259654000,19.499097985440606
1703259655000,16.582745979954844
1703259656000,19.534678707301325
1703259657000,18.47558037208849
1703259658000,13.2416245568831
1703259659000,17.696007390471845
1703259660000,18.586908048562687
1703259661000,10.166622244350394
1703259662000,13.82512830320471
1703259663000,10.995619582030837
1703259664000,14.700557828430476
1703259665000,11.247483157950786
1703259666000,12.115343508054956
1703259667000,14.790004888993359
1703259668000,12.008671443373233
1703259669000,19.633712186895696
1703259670000,14.676482768947984
1703259671000,11.547291229271782
1703259672000,12.555307396492479
1703259673000,11.773062936400331
1703259674000,12.677685954163785
1703259675000,15.099722626821645
1703259676000,18.716107916287967
1703259677000,18.304577824822815
1703259678000,15.033637513935329
1703259679000,17.4464507485259
1703259680000,15.991592215062388
1703259681000,16.329203417191742
1703259682000,18.658277479650714
1703259683000,18.856972420391312
1703259684000,16.217132677886845
1703259685000,17.659853036936585
1703259686000,12.649311416271372
1703259687000,19.93721117765424
1703259688000,10.666438407861541
1703259689000,17.512893809512846
1703259690000,15.278861560901493
1703259691000,13.330996378734252
1703259692000,15.329409043620752
1703259693000,18.73923604598371
1703259694000,17.223242015059714
1703259695000,16.363342928732283
1703259696000,17.25034535665256
1703259697000,10.363677040534673
1703259698000,16.84575455410037
1703259699000,18.533036122093748
1703259700000,14.115043657513024
1703259701000,10.388700309362381
1703259702000,13.622816848807222
1703259703000,15.381769684455962
1703259704000,10.12994842218967
1703259705000,11.73556923195706
1703259706000,15.231520442555556
1703259707000,18.656433609970456
1703259708000,18.237186207270035
1703259709000,11.364067952431697
1703259710000,14.23467909827195
1703259711000,16.847464081267464
1703259712000,10.06387759594247
1703259713000,10.102414583312964
1703259714000,16.843209213733196
1703259715000,15.546426385671946
1703259716000,14.719930140052433
1703259717000,18.75373633688246
1703259718000,19.753348347158614
1703259719000,18.85003799250715
1703259720000,12.383338223337272
1703259721000,15.895952621197415
1703259722000,15.32774209426786
1703259723000,16.6037487691813
1703259724000,17.239836199053514
1703259725000,10.889159250525767
1703259726000,16.104795596715036
1703259727000,16.762473520505296
1703259728000,10.09387360497782
1703259729000,18.82869585846013
1703259730000,11.156005978219437
1703259731000,14.342174609143914
1703259732000,18.99201283233566
1703259733000,19.57242357452083
1703259734000,11.897200940397958
1703259735000,12.878252504067468
1703259736000,17.04797409021248
1703259737000,18.469973282709667
1703259738000,15.938339626188812
1703259739000,16.648656498106398
1703259740000,11.75537707729592
1703259741000,14.120508462086685
1703259742000,18.783854269415656
1703259743000,14.305941165307328
1703259744000,10.677551262434292
1703259745000,10.231046968693265
1703259746000,18.97115628386069
1703259747000,19.59009602767685
1703259748000,18.6215479145444
1703259749000,11.409493919624568
1703259750000,13.574401761318292
1703259751000,18.659581098618126
1703259752000,17.328427872875256
1703259753000,10.928488457739235
1703259754000,16.606742574893435
1703259755000,13.229761249795176
1703259756000,15.170404606890727
1703259757000,15.490829752710024
1703259758000,17.28237615523371
1703259759000,14.939870958288857
1703259760000,18.4122838590269
1703259761000,12.573322317436599
1703259762000,18.121369336530243
1703259763000,14.992136943845562
1703259764000,15.331993070401097
1703259765000,13.46679067326448
1703259766000,11.38206724838387
1703259767000,10.215870627420271
1703259768000,11.697769594381995
1703259769000,17.063581985809584
1703259770000,18.044545243062814
1703259771000,10.230793098376738
1703259772000,17.773135491482655
1703259773000,16.757074125159395
1703259774000,18.272659797786908
1703259775000,13.510989569981726
1703259776000,18.859683435938557
1703259777000,12.833093142313244
1703259778000,11.668005033102629
1703259779000,10.562319675414766
1703259780000,16.841384050113447
1703259781000,19.402139572542936
1703259782000,12.210186089338944
1703259783000,16.589972032916638
1703259784000,15.255810507165343
1703259785000,16.381651726973473
1703259786000,17.937417458133318
1703259787000,12.818272779605167
1703259788000,19.12733688319594
1703259789000,12.655293505807343
1703259790000,14.278349685622366
1703259791000,11.668108715854494
1703259792000,16.063908444822378
1703259793000,12.991016132235702
1703259794000,13.675134601315797
1703259795000,18.600614292308656
1703259796000,10.21820611083512
1703259797000,13.917720603699419
1703259798000,18.028485039621437
1703259799000,10.489385994542026
1703259800000,11.445536044307106
1703259801000,11.994671182153237
1703259802000,13.278816301315079
1703259803000,10.425477387227195
1703259804000,11.731801812880576
1703259805000,17.974563618936067
1703259806000,17.282974540279543
1703259807000,18.56937829256767
1703259808000,11.144294950372329
1703259809000,11.933168637932383
1703259810000,16.919591284601232
1703259811000,19.785153772158353
1703259812000,13.376068830537932
1703259813000,16.570790370307304
1703259814000,16.439611494568823
1703259815000,10.430884202211496
1703259816000,11.038081210598508
1703259817000,12.478938129461476
1703259818000,18.693404909764652
1703259819000,15.510787301521415
1703259820000,19.76214855938936
1703259821000,16.849483815138495
1703259822000,17.113573714464497
1703259823000,11.31267475250606
1703259824000,15.926760915754155
1703259825000,11.5963103453595
1703259826000,15.691209296882835
1703259827000,18.37164225906892
1703259828000,12.801936792585872
1703259829000,15.40925736384212
1703259830000,17.446138748272098
1703259831000,16.20789265212354
1703259832000,12.92428635366184
1703259833000,13.82609465620352
1703259834000,18.19245447371958
1703259835000,13.935738064568806
1703259836000,13.852746452266382
1703259837000,13.532212868435522
1703259838000,14.697955149229383
1703259839000,15.83650442878375
1703259840000,11.351615123651525
1703259841000,16.09437941216062
1703259842000,11.812756311778747
1703259843000,13.013614471781128
1703259844000,18.881861435211597
1703259845000,11.059523416263781
1703259846000,19.37713306569256
1703259847000,14.722950479342213
1703259848000,18.930748437231728
1703259849000,13.91481647502735
1703259850000,10.340912039434878
1703259851000,13.251144991850476
1703259852000,11.621082787660493
1703259853000,11.259684364481998
1703259854000,13.885799466561098
1703259855000,10.471932800484877
1703259856000,11.247119860753921
1703259857000,13.478039314804917
1703259858000,16.180962333699824
1703259859000,10.239723506685127
1703259860000,11.96878011637481
1703259861000,13.537068215506102
1703259862000,14.929268648498939
1703259863000,12.766178613175853
1703259864000,19.36271166877223
1703259865000,14.977593656717511
1703259866000,19.351682492725807
1703259867000,11.354461722308262
1703259868000,16.62209207379554
1703259869000,17.113400349481466
1703259870000,18.360913515505935
1703259871000,12.714729276337554
1703259872000,19.325391267851217
1703259873000,10.856184281583168
1703259874000,15.70972189048467
1703259875000,16.875539332807488
1703259876000,18.678270768624632
1703259877000,18.401474471520032
1703259878000,13.392470858590961
1703259879000,17.61561412225747
1703259880000,14.829403899820388
1703259881000,12.56129446607232
1703259882000,12.634856186421311
1703259883000,17.411801071011933
1703259884000,11.988225700716926
1703259885000,11.418117108550474
1703259886000,17.626767685279557
1703259887000,14.10484915158174
1703259888000,11.248217894190171
1703259889000,12.305255039228545
1703259890000,18.993037341666184
1703259891000,19.405430997811358
1703259892000,14.64318062050925
1703259893000,13.328269805908995
1703259894000,19.9345670585728
1703259895000,16.427529803702164
1703259896000,10.578295606133244
1703259897000,19.519158712576342
1703259898000,10.937799342907056
1703259899000,16.097727412297154
1703259900000,19.671747203265078
1703259901000,14.02670350249306
1703259902000,14.866944753144564
1703259903000,12.72389627726034
1703259904000,15.535286484184786
1703259905000,13.276084529643898
1703259906000,16.193802743958877
1703259907000,14.318648047874117
1703259908000,18.786130143975683
1703259909000,19.32615850106734
1703259910000,11.685564587640044
1703259911000,14.32019885450523
1703259912000,11.31932446580074
1703259913000,11.396681344111268
1703259914000,14.834503242076732
1703259915000,10.781962714833806
1703259916000,12.7180696521525
1703259917000,19.77209522961347
1703259918000,15.3914792820208
1703259919000,10.857379732580245
1703259920000,13.72955632343949
1703259921000,12.065953217087234
1703259922000,10.158263362902813
1703259923000,18.032806948662333
1703259924000,15.19176613083875
1703259925000,13.961204634046524
1703259926000,11.133644468834635
1703259927000,18.041330248712764
1703259928000,16.811347509592416
1703259929000,13.166639411022974
1703259930000,15.14690959628587
1703259931000,18.858290669783702
1703259932000,13.624692283763576
1703259933000,11.916296342631652
1703259934000,12.275905708941805
1703259935000,14.610053847603083
1703259936000,17.07217847158634
1703259937000,10.885177999366515
1703259938000,12.613751714758118
1703259939000,16.549188040356764
1703259940000,15.238975363966967
1703259941000,12.541293899002499
1703259942000,12.246562648464648
1703259943000,10.301718764972097
1703259944000,14.535055104274182
1703259945000,17.500122979693433
1703259946000,13.18262255497348
1703259947000,18.324751860332945
1703259948000,15.339654837369228
1703259949000,11.557102674620769
1703259950000,15.997713262652034
1703259951000,13.29269617442866
1703259952000,14.857580323268417
1703259953000,11.624440331919665
1703259954000,11.249429762763977
1703259955000,14.71463142261651
1703259956000,16.313230078215124
1703259957000,14.282625506216409
1703259958000,12.602405895292325
1703259959000,15.34117625410433
1703259960000,18.089757493329014
1703259961000,12.123149332988286
1703259962000,10.506493650785574
1703259963000,14.856057443525877
1703259964000,18.060943011017468
1703259965000,12.895746579443102
1703259966000,15.07582343579512
1703259967000,14.620233038268022
1703259968000,12.260461389406878
1703259969000,10.786778764674299
1703259970000,10.519131189964778
1703259971000,19.098236162025884
1703259972000,11.104299139441327
1703259973000,17.941022253107224
1703259974000,11.312240466895819
1703259975000,12.095886597659128
1703259976000,16.25769951940627
1703259977000,11.584207887243815
1703259978000,18.050742788634416
1703259979000,15.531188013481382
1703259980000,18.67421696845573
1703259981000,10.211092551561443
1703259982000,17.82559189534182
1703259983000,15.659401395881865
1703259984000,17.842554546971087
1703259985000,17.585680522487213
1703259986000,12.378212070506128
1703259987000,13.602413183483247
1703259988000,16.3413356137823
1703259989000,11.275438847528882
1703259990000,10.099652921319857
1703259991000,18.92820804265884
1703259992000,11.67981603220755
1703259993000,16.24100689151844
1703259994000,10.296602945176653
1703259995000,11.304073538433947
1703259996000,12.584433977945462
1703259997000,18.21372963567503
1703259998000,14.74288655084178
1703259999000,19.870288447732666
1703260000000,19.883714976680054
1703260001000,10.607148470363882
1703260002000,10.93078642970449
1703260003000,18.699286952620877
1703260004000,14.52908687851497
1703260005000,18.398701316243894
1703260006000,13.136315970880528
1703260007000,19.451972066421575
1703260008000,17.349413372660486
1703260009000,16.355175237212755
1703260010000,11.340835005949446
1703260011000,12.786325315975908
1703260012000,16.35583475167597
1703260013000,12.755370352404494
1703260014000,16.97601875569471
1703260015000,11.593821694312334
1703260016000,11.39882464499381
1703260017000,11.832181566697948
1703260018000,12.511589338774218
1703260019000,17.286169701340278
1703260020000,19.770180299363282
1703260021000,10.55971621103402
1703260022000,15.379231492421065
1703260023000,11.781473199877173
1703260024000,12.864970447452446
1703260025000,10.670692289765372
1703260026000,17.490288243277718
1703260027000,14.685158764544877
1703260028000,12.051531177921142
1703260029000,18.72285279485407
1703260030000,11.30393152438269
1703260031000,11.576132726274377
1703260032000,16.091030508487357
1703260033000,15.052990994964247
1703260034000,16.03454816766529
1703260035000,15.876042556245842
1703260036000,11.203834926956862
1703260037000,12.53280647208723
1703260038000,19.433342790047483
1703260039000,17.38170499633893
1703260040000,18.79580546883426
1703260041000,17.135988085310135
1703260042000,11.203369739538457
1703260043000,19.92447314396985
1703260044000,14.546632325300772
1703260045000,18.18802488886567
1703260046000,10.221364588060238
1703260047000,17.511547424518383
1703260048000,11.988988216401445
1703260049000,15.240461426819703
1703260050000,14.806028028411262
1703260051000,16.064502366216665
1703260052000,10.471974218821872
1703260053000,15.929082147214064
1703260054000,16.115625440449502
1703260055000,12.82736331308336
1703260056000,11.310139187647746
1703260057000,11.083521962339958
1703260058000,10.612161456295036
1703260059000,11.154395940101763
1703260060000,13.677346258225283
1703260061000,13.317622870916857
1703260062000,11.150886470788082
1703260063000,14.700819447893725
1703260064000,15.482929065223772
1703260065000,17.19769063210442
1703260066000,14.444707544174177
1703260067000,10.772343548658018
1703260068000,16.82456500362224
1703260069000,13.698534805043739
1703260070000,15.348771517752521
1703260071000,16.472617597311263
1703260072000,13.691607622522957
1703260073000,15.513682746077762
1703260074000,17.437993755719873
1703260075000,17.0621886737502
1703260076000,14.604446998157622
1703260077000,14.532828921328582
1703260078000,17.40937726855387
1703260079000,11.44096605768546
1703260080000,19.329658986279576
1703260081000,13.90824567171252
1703260082000,15.720971897181048
1703260083000,16.03676517233437
1703260084000,11.17795134597748
1703260085000,14.684413710698495
1703260086000,16.76185083360082
1703260087000,15.670775920191904
1703260088000,17.264715114199053
1703260089000,10.693987140773384
1703260090000,14.411072713086412
1703260091000,14.625681795077432
1703260092000,15.746275391460511
1703260093000,11.563137403650408
1703260094000,10.294026979956337
1703260095000,14.247952827232112
1703260096000,10.985276722025326
1703260097000,18.59365030248174
1703260098000,19.441365500857483
1703260099000,13.932264143593773
1703260100000,14.51450380824285
1703260101000,13.615175482569839
1703260102000,13.165508761836282
1703260103000,11.204339470050197
1703260104000,14.292744942108293
1703260105000,11.796005903830856
1703260106000,12.049967761469134
1703260107000,12.544101100434233
1703260108000,11.771569058723333
1703260109000,14.442981539469553
1703260110000,17.137452506902015
1703260111000,11.338406039402214
1703260112000,18.51816934064578
1703260113000,13.494042492881377
1703260114000,18.300901987730747
1703260115000,18.91310642685323
1703260116000,14.822602150907507
1703260117000,10.955060096499189
1703260118000,12.471565359262653
1703260119000,19.985515048580424
1703260120000,19.283988818899626
1703260121000,17.588569105743744
1703260122000,12.35753618433143
1703260123000,16.382225268869185
1703260124000,11.168034194247719
